close,high,low,open,timestamp,volume
0.02540137,0.02542088,0.02540137,0.02542088,1541919060,1360.9386
0.0254209,0.0254209,0.0254209,0.0254209,1541919120,368.3766
0.02542091,0.02542091,0.0254014,0.02541135,1541919180,1076.0748
0.02542632,0.02542699,0.02542093,0.02542093,1541919240,472.6301
0.02540682,0.02541704,0.02540677,0.02540677,1541919300,883.8236
0.02542629,0.02542629,0.02542629,0.02542629,1541919360,504.0677
0.02540678,0.02540678,0.02540678,0.02540678,1541919420,348.4572
0.02542633,0.02542633,0.02540993,0.02540993,1541919480,759.2076
0.02540995,0.02542633,0.02540995,0.02542633,1541919540,1220.8477
0.02542635,0.02542635,0.02542635,0.02542635,1541919600,410.776
0.02542628,0.02542628,0.02542628,0.02542628,1541919660,472.8251
0.02542631,0.02542631,0.02540999,0.02540999,1541919720,655.3379
0.02542631,0.02542631,0.02542631,0.02542631,1541919780,364.5215
0.02540683,0.02540683,0.02540683,0.02540683,1541919840,374.7676
0.02542632,0.02542632,0.02542141,0.02542141,1541919900,745.8385
0.02540678,0.02542635,0.02540678,0.02542635,1541919960,991.8166
0.02541119,0.02541119,0.02540684,0.02540684,1541920020,400.9797
0.02541684,0.02541684,0.02540677,0.02540677,1541920080,1341.4651
0.02542634,0.02542634,0.02542634,0.02542634,1541920140,530.8389
0.02542631,0.02542631,0.02541682,0.02541682,1541920200,416.6621
0.02541678,0.02542631,0.02541678,0.02542631,1541920260,588.3862
0.02543708,0.02544111,0.02541683,0.02542636,1541920320,473.1179
0.0254168,0.02544,0.02541678,0.02541678,1541920380,913.9274
0.02544106,0.02544106,0.02544106,0.02544106,1541920440,375.5752
0.02541686,0.02544103,0.02541686,0.02544103,1541920500,1219.3692
0.02541686,0.02541686,0.02541686,0.02541686,1541920560,299.7085
0.02544108,0.0254411,0.02541909,0.0254411,1541920620,1003.29
0.02544105,0.02544105,0.02544105,0.02544105,1541920680,339.6195
0.02544105,0.02544105,0.02544105,0.02544105,1541920740,775.4537
0.02544104,0.02544107,0.02543497,0.02544107,1541920800,1327.0328
0.02541682,0.02541682,0.02541682,0.02541682,1541920860,273.258
0.02543168,0.02544106,0.02543168,0.02544106,1541920920,242.8325
0.02540683,0.02543699,0.02540677,0.02541678,1541920980,869.752
0.02540679,0.02543442,0.02540679,0.02543442,1541921040,1172.082
0.02542738,0.02542738,0.02540134,0.02540676,1541921100,353.1086
0.02540794,0.02540794,0.02540794,0.02540794,1541921160,409.9872
0.02540789,0.0254079,0.02540789,0.0254079,1541921220,609.8699
0.02542691,0.02542691,0.02541337,0.02541337,1541921280,878.4821
0.02542732,0.02542732,0.02540783,0.02540783,1541921340,727.6136
0.02541668,0.02541668,0.02540788,0.02540788,1541921400,397.1795
0.02540143,0.02542738,0.02540143,0.02542738,1541921460,1724.178
0.02541969,0.02541977,0.0254,0.02540133,1541921520,577.8853
0.02540026,0.0254171,0.02540023,0.02540023,1541921580,960.0321
0.02541971,0.02541971,0.02541971,0.02541971,1541921640,423.3897
0.02540024,0.02540024,0.02540024,0.02540024,1541921700,377.241
0.02540634,0.02540634,0.02540629,0.02540629,1541921760,648.1616
0.02540634,0.0254197,0.02540634,0.0254197,1541921820,889.295
0.02541134,0.02541134,0.02540637,0.02540637,1541921880,394.7427
0.02540132,0.02541977,0.02540132,0.02541969,1541921940,895.5888
0.02541974,0.02541974,0.02541974,0.02541974,1541922000,343.3695
0.02541578,0.02542741,0.02541577,0.02541977,1541922060,812.527
0.02542734,0.02542734,0.0254158,0.0254158,1541922120,1308.7708
0.02542732,0.02542732,0.02542415,0.02542415,1541922180,483.4299
0.02542737,0.02542737,0.02542737,0.02542737,1541922240,427.2368
0.02541586,0.02542733,0.02541586,0.02542733,1541922300,739.6614
0.02541152,0.02542629,0.02541152,0.02541661,1541922360,419.2441
0.02541146,0.02541149,0.02541146,0.02541149,1541922420,469.4182
0.0254274,0.0254274,0.02541743,0.02542735,1541922480,1088.55
0.02541155,0.02541155,0.02541155,0.02541155,1541922540,550.8237
0.0254274,0.0254274,0.0254274,0.0254274,1541922600,695.7756
0.02542737,0.02542737,0.02542313,0.02542313,1541922660,619.0331
0.02542734,0.02542734,0.02542734,0.02542734,1541922720,447.3863
0.02542454,0.02542733,0.02541147,0.02542733,1541922780,636.6403
0.02542737,0.02542737,0.02542737,0.02542737,1541922840,378.0661
0.02541154,0.02542736,0.02541154,0.02542736,1541922900,883.3073
0.02541383,0.02541383,0.02541376,0.02541376,1541922960,910.0438
0.0254138,0.0254138,0.0254138,0.0254138,1541923020,743.6882
0.02542493,0.02542733,0.02541384,0.02542733,1541923080,904.5587
0.02542738,0.02542738,0.02542738,0.02542738,1541923140,606.3911
0.0254138,0.02541381,0.0254138,0.02541381,1541923200,1464.0723
0.02542183,0.02542734,0.02542183,0.02542734,1541923260,393.1528
0.02541154,0.02542734,0.02541154,0.02542734,1541923320,861.9103
0.02542737,0.02542737,0.02542737,0.02542737,1541923380,470.0398
0.0254115,0.02542734,0.0254115,0.02542734,1541923440,712.5941
0.02541153,0.02541153,0.02541153,0.02541153,1541923500,329.2536
0.02542384,0.02542384,0.02541146,0.02541146,1541923560,878.1654
0.0254238,0.0254238,0.02541146,0.0254129,1541923620,416.0448
0.02539087,0.02542189,0.02539075,0.02542189,1541923680,1279.6373
0.02538653,0.02539802,0.02538653,0.02539079,1541923740,395.647
0.02537762,0.02539492,0.02537762,0.02539492,1541923800,368.2542
0.02538984,0.02538989,0.0253717,0.02537762,1541923860,1161.6052
0.02538977,0.02538977,0.02538094,0.02538094,1541923920,441.1341
0.02537179,0.02539688,0.02537179,0.02539688,1541923980,653.8803
0.02537779,0.02539191,0.02537779,0.02539191,1541924040,602.3911
0.02537174,0.02537174,0.0253717,0.02537173,1541924100,787.4273
0.02537177,0.02537177,0.02537177,0.02537177,1541924160,964.5124
0.0253717,0.02538298,0.0253717,0.02538298,1541924220,249.23
0.02537178,0.02538989,0.02537178,0.02538989,1541924280,1023.4667
0.02536625,0.0253919,0.02535894,0.0253717,1541924340,1024.5789
0.02536333,0.0253828,0.02536333,0.0253828,1541924400,581.9154
0.02536332,0.02536332,0.02536332,0.02536332,1541924460,1150.0009
0.02536623,0.02538283,0.02536623,0.02538283,1541924520,1074.5856
0.02538278,0.02538278,0.02538278,0.02538278,1541924580,178.948
0.02538276,0.02538276,0.02536332,0.02536332,1541924640,921.9935
0.02536329,0.02538279,0.02536329,0.02538279,1541924700,590.5792
0.02536335,0.02536335,0.02536335,0.02536335,1541924760,348.4524
0.02536719,0.02538283,0.02536719,0.02538276,1541924820,1257.8844
0.02538279,0.02538279,0.02538279,0.02538279,1541924880,319.376
0.02538278,0.0253828,0.02538278,0.0253828,1541924940,740.1392
0.02536336,0.02536623,0.02536328,0.02536328,1541925000,1495.0954
0.02536333,0.02536333,0.02536333,0.02536333,1541925060,707.2004
0.02536875,0.02538988,0.02536875,0.02538284,1541925120,455.0179
0.02536876,0.02538127,0.02536876,0.02538127,1541925180,338.8697
0.0253882,0.0253882,0.0253882,0.0253882,1541925240,348.8912
0.02538819,0.02538819,0.02536876,0.02536876,1541925300,767.9497
0.02538821,0.02538821,0.02538821,0.02538821,1541925360,246.4748
0.02536877,0.02536877,0.0253687,0.0253687,1541925420,1501.0919
0.02536878,0.02537582,0.02536878,0.02537582,1541925480,177.365
0.02538819,0.02538819,0.02536877,0.02536877,1541925540,1137.9589
0.02537368,0.02538827,0.02536877,0.02538827,1541925600,781.7307
0.02538823,0.02538823,0.02538823,0.02538823,1541925660,547.8511
0.02538822,0.02538822,0.02537377,0.02537377,1541925720,733.6925
0.02538819,0.02538819,0.02538818,0.02538818,1541925780,1464.1688
0.02537374,0.02537374,0.02537374,0.02537374,1541925840,292.1072
0.02536874,0.02538819,0.02536874,0.02538819,1541925900,891.0278
0.0253687,0.02537179,0.0253687,0.02537179,1541925960,250.6696
0.02538827,0.02538827,0.02536871,0.02536871,1541926020,779.0042
0.02537812,0.02538823,0.02537812,0.02538823,1541926080,464.4796
0.02536897,0.02536897,0.02536897,0.02536897,1541926140,445.2018
0.02538833,0.02538833,0.0253882,0.0253882,1541926200,947.9458
0.02538835,0.02539362,0.02538835,0.02539362,1541926260,382.3568
0.02539361,0.02539361,0.02538834,0.02538834,1541926320,715.8416
0.02539361,0.02539361,0.02539361,0.02539361,1541926380,0.0
0.02539361,0.02539361,0.02539361,0.02539361,1541926440,0.0
0.02539362,0.02539362,0.02539362,0.02539362,1541926500,0.4615
0.02539899,0.02539899,0.02539362,0.02539362,1541926560,434.2615
0.02540432,0.02540432,0.02540432,0.02540432,1541926620,398.186
0.02539953,0.02540431,0.02539953,0.02540431,1541926680,490.8809
0.02539807,0.02540431,0.02539807,0.02540431,1541926740,543.071
0.02540429,0.02540429,0.02540429,0.02540429,1541926800,943.1126
0.02539805,0.02540428,0.02539805,0.02540428,1541926860,833.8827
0.02537702,0.02540233,0.02537702,0.02540233,1541926920,422.3349
0.02537704,0.02540432,0.02537704,0.02540432,1541926980,1022.6364
0.02539567,0.02540437,0.02539567,0.02540437,1541927040,356.4163
0.0254004,0.0254004,0.0254004,0.0254004,1541927100,297.2304
0.02538088,0.02540034,0.02538088,0.02540034,1541927160,1166.7565
0.02538088,0.02539134,0.02538088,0.02539134,1541927220,570.0374
0.02540035,0.02540035,0.0253809,0.0253809,1541927280,692.6453
0.02536881,0.02539544,0.02536881,0.02538092,1541927340,315.6748
0.02539437,0.02539437,0.02539437,0.02539437,1541927400,374.7779
0.02539437,0.02539437,0.02537486,0.02537486,1541927460,774.5164
0.02537489,0.02539215,0.02537489,0.02539215,1541927520,689.4542
0.02539431,0.02539432,0.02539431,0.02539432,1541927580,1278.3899
0.02538849,0.02539426,0.02538849,0.02539426,1541927640,801.3776
0.02537489,0.02537489,0.02537489,0.02537489,1541927700,503.5561
0.0253749,0.02539428,0.0253749,0.02539428,1541927760,907.4468
0.02539416,0.02539416,0.02538794,0.02538794,1541927820,422.8812
0.02537488,0.02539435,0.02537488,0.02539435,1541927880,855.4701
0.02537519,0.02539437,0.02537519,0.02539437,1541927940,481.6283
0.02537488,0.02537489,0.02537488,0.02537489,1541928000,1435.5014
0.02539406,0.02539406,0.02539406,0.02539406,1541928060,422.8003
0.02539398,0.02539407,0.02539197,0.02539407,1541928120,943.4342
0.02539375,0.02539375,0.02539375,0.02539375,1541928180,386.9911
0.02537489,0.0253789,0.02537485,0.02537485,1541928240,1125.6303
0.02537489,0.02537489,0.02537489,0.02537489,1541928300,651.4087
0.02537489,0.0253749,0.02537489,0.0253749,1541928360,480.6691
0.02539386,0.02539386,0.02537482,0.02539363,1541928420,764.5384
0.02536883,0.02536883,0.02536883,0.02536883,1541928480,353.7456
0.02536889,0.02536889,0.02536881,0.02536881,1541928540,1332.4018
0.02538798,0.02538798,0.02536888,0.02536888,1541928600,442.302
0.02538891,0.02538891,0.0253688,0.02536885,1541928660,1584.4846
0.02538879,0.02538896,0.02536924,0.02538166,1541928720,848.588
0.02538879,0.02538879,0.02536889,0.02536889,1541928780,300.5945
0.02537807,0.02537807,0.02536881,0.02536881,1541928840,334.6904
0.02539436,0.02539438,0.02539436,0.02539438,1541928900,840.8955
0.0253929,0.02539438,0.0253929,0.02539438,1541928960,702.5166
0.02536873,0.02537256,0.02536869,0.0253688,1541929020,672.577
0.02539437,0.02539437,0.02536871,0.02536871,1541929080,1193.589
0.0253824,0.0253824,0.02536871,0.02536871,1541929140,515.5935
0.02536875,0.02536875,0.02536875,0.02536875,1541929200,406.98
0.0253943,0.02539439,0.0253943,0.02539432,1541929260,1387.1043
0.02541629,0.02541629,0.02539433,0.02539433,1541929320,53.1623
0.0254163,0.0254163,0.02538839,0.02538839,1541929380,311.1263
0.02538842,0.02541628,0.02538842,0.02541628,1541929440,1040.3201
0.02541626,0.02541629,0.0254061,0.0254061,1541929500,1310.6267
0.02538841,0.02538841,0.02538841,0.02538841,1541929560,414.9589
0.02536869,0.02540924,0.02536869,0.02538836,1541929620,1045.6067
0.02539239,0.02541196,0.02539239,0.02541196,1541929680,265.1022
0.02539239,0.02541597,0.02539239,0.02539244,1541929740,720.676
0.02541492,0.02541492,0.02539613,0.02539613,1541929800,501.485
0.02541625,0.02541625,0.02541625,0.02541625,1541929860,348.2077
0.02541624,0.02541624,0.02539378,0.02541623,1541929920,1287.4208
0.02539383,0.02539383,0.02539383,0.02539383,1541929980,441.087
0.02541626,0.02541626,0.02541626,0.02541626,1541930040,863.3339
0.02541628,0.02541628,0.02539385,0.02539385,1541930100,1211.0216
0.02539385,0.02539385,0.02539385,0.02539385,1541930160,1010.8333
0.02541621,0.02541627,0.02541621,0.02541627,1541930220,673.7026
0.02539245,0.02539245,0.02539245,0.02539245,1541930280,330.6109
0.02541626,0.02541626,0.02541623,0.02541623,1541930340,1907.5438
0.02541627,0.02541627,0.02541627,0.02541627,1541930400,511.4687
0.02541628,0.02541628,0.02539246,0.02539246,1541930460,487.8981
0.02539763,0.02542305,0.02539239,0.0254163,1541930520,719.009
0.02540063,0.02541991,0.02540063,0.02541991,1541930580,408.1417
0.02540062,0.02540069,0.02540062,0.02540069,1541930640,784.9829
0.0254007,0.0254007,0.0254007,0.0254007,1541930700,550.755
0.02540069,0.02540069,0.02540069,0.02540069,1541930760,406.6646
0.02540069,0.02542017,0.02540069,0.02542017,1541930820,849.346
0.02541043,0.02541043,0.02541043,0.02541043,1541930880,664.3113
0.0254202,0.0254202,0.02540068,0.02542013,1541930940,920.1547
0.02542013,0.02542013,0.02540065,0.02540065,1541931000,1492.4502
0.02542013,0.02542013,0.02541972,0.02541972,1541931060,867.3546
0.02540065,0.02540065,0.02540065,0.02540065,1541931120,396.6576
0.02542019,0.02542019,0.0254007,0.0254007,1541931180,917.729
0.0254202,0.0254202,0.02540067,0.02540067,1541931240,241.9335
0.02536869,0.02540066,0.02536869,0.02540062,1541931300,1077.6986
0.02538896,0.0253897,0.02538896,0.0253897,1541931360,883.1219
0.02538644,0.02538891,0.02536869,0.02536946,1541931420,351.1329
0.02538889,0.02538889,0.02538889,0.02538889,1541931480,449.3189
0.02538696,0.02538796,0.02536869,0.02538796,1541931540,891.6153
0.02536869,0.02536931,0.02536869,0.02536869,1541931600,1376.1671
0.0253633,0.0253633,0.0253633,0.0253633,1541931660,435.4617
0.02537255,0.02537255,0.02535394,0.02536329,1541931720,778.9752
0.0253725,0.0253725,0.02536434,0.02536434,1541931780,337.5984
0.0253532,0.0253532,0.0253532,0.0253532,1541931840,435.2549
0.02537269,0.02537269,0.02537269,0.02537269,1541931900,659.8938
0.02537266,0.02537266,0.02535327,0.02535327,1541931960,848.6328
0.0253727,0.0253727,0.02537268,0.02537268,1541932020,268.023
0.0253532,0.0253532,0.0253532,0.0253532,1541932080,467.7996
0.02537263,0.02537263,0.02535316,0.02535316,1541932140,1095.1257
0.02537265,0.02537265,0.02537265,0.02537265,1541932200,845.1172
0.02535327,0.02535327,0.02535327,0.02535327,1541932260,512.0126
0.02536032,0.02538312,0.02535676,0.02537267,1541932320,1345.5386
0.02537982,0.02537982,0.02537982,0.02537982,1541932380,878.2234
0.02537152,0.02537152,0.02536029,0.02536029,1541932440,960.7654
0.02536027,0.02536028,0.02536027,0.02536028,1541932500,644.4473
0.02534634,0.02536026,0.02534634,0.02536026,1541932560,905.4552
0.02537268,0.02537268,0.02536887,0.02536887,1541932620,339.7123
0.02537271,0.02537274,0.02535319,0.02537274,1541932680,953.2039
0.02536483,0.02536483,0.0253532,0.0253532,1541932740,341.1271
0.02535325,0.0253598,0.02535325,0.0253598,1541932800,451.6439
0.02535328,0.02535328,0.02535325,0.02535325,1541932860,632.5374
0.02536704,0.02536704,0.02535323,0.02535323,1541932920,565.49
0.02535322,0.02535324,0.02535322,0.02535324,1541932980,709.3472
0.02535321,0.02535321,0.02535321,0.02535321,1541933040,316.7397
0.02535327,0.02535856,0.02535323,0.02535856,1541933100,614.0455
0.02535324,0.02535324,0.02535324,0.02535324,1541933160,656.7617
0.02536273,0.02537272,0.02536273,0.02537272,1541933220,464.0295
0.02535323,0.02535323,0.02535323,0.02535323,1541933280,339.6887
0.02535323,0.02535323,0.0253532,0.0253532,1541933340,1265.0216
0.02537272,0.02537272,0.02536586,0.02536586,1541933400,543.6797
0.02537275,0.02537275,0.02537275,0.02537275,1541933460,391.6451
0.02535327,0.02536999,0.02535324,0.02535324,1541933520,952.9249
0.02537269,0.02537269,0.0253532,0.0253532,1541933580,520.3645
0.02537251,0.02537251,0.02537251,0.02537251,1541933640,795.7999
0.02537274,0.02537274,0.02536514,0.02537228,1541933700,1121.63
0.0253532,0.0253532,0.0253532,0.0253532,1541933760,356.4638
0.02537276,0.02537276,0.02535328,0.0253533,1541933820,382.5001
0.0253727,0.02537273,0.0253727,0.02537273,1541933880,1138.6202
0.02537275,0.02537275,0.02535328,0.02535342,1541933940,1961.9482
0.0253727,0.0253727,0.02537105,0.02537105,1541934000,254.0533
0.02537269,0.02537269,0.02537269,0.02537269,1541934060,785.8606
0.02537272,0.02537272,0.02535331,0.02535331,1541934120,1073.5498
0.0253727,0.0253727,0.02536453,0.02536453,1541934180,396.2528
0.02537272,0.02537272,0.02535322,0.02535322,1541934240,646.96
0.02537293,0.02538903,0.02535347,0.02537276,1541934300,621.0117
0.02537851,0.02537851,0.02535379,0.02535379,1541934360,554.6573
0.02538127,0.02538127,0.02536185,0.02536185,1541934420,835.916
0.02538895,0.02538904,0.02537713,0.02537713,1541934480,926.4198
0.02537716,0.02537716,0.02537714,0.02537714,1541934540,871.322
0.02537719,0.02537719,0.02537719,0.02537719,1541934600,306.8162
0.02537713,0.0253772,0.02537713,0.0253772,1541934660,428.3832
0.02538882,0.02538882,0.02536935,0.02536935,1541934720,710.2498
0.02538716,0.02538878,0.02538716,0.02538878,1541934780,240.2641
0.02538878,0.02538878,0.0253693,0.0253693,1541934840,823.3733
0.02538881,0.02538881,0.02538881,0.02538881,1541934900,745.7147
0.02538881,0.02538881,0.02536935,0.02536935,1541934960,835.8822
0.0253693,0.0253693,0.0253693,0.0253693,1541935020,376.805
0.02538883,0.02538883,0.02538881,0.02538881,1541935080,266.4997
0.02538888,0.02538904,0.02538885,0.02538885,1541935140,948.2641
0.02538888,0.02539422,0.02538888,0.0253934,1541935200,1024.0802
0.0253942,0.0253942,0.0253942,0.0253942,1541935260,463.9325
0.02536941,0.02539298,0.02536941,0.02536941,1541935320,1612.72
0.02536936,0.02536936,0.02536936,0.02536936,1541935380,254.5045
0.02539428,0.02539428,0.02539428,0.02539428,1541935440,319.19
0.02539428,0.02539428,0.02536931,0.02536931,1541935500,696.8213
0.02539428,0.02539428,0.02539428,0.02539428,1541935560,0.0
0.02540472,0.02540481,0.02539429,0.02539429,1541935620,873.0347
0.0254048,0.0254048,0.0254048,0.0254048,1541935680,347.3626
0.02540475,0.02540476,0.02540475,0.02540476,1541935740,876.4618
0.02539428,0.02540475,0.02539428,0.02540236,1541935800,694.6752
0.02540477,0.02540477,0.02539428,0.02539428,1541935860,455.6015
0.02539928,0.02540476,0.02539436,0.02540476,1541935920,1155.8866
0.02539428,0.02539432,0.02539428,0.02539432,1541935980,719.4831
0.02540479,0.02540479,0.02539428,0.02539428,1541936040,1352.9407
0.02539428,0.02539541,0.02539428,0.02539428,1541936100,1265.7865
0.02539428,0.02540477,0.02539428,0.02540477,1541936160,1407.7363
0.02539003,0.02540475,0.02539003,0.02539428,1541936220,689.4996
0.02537727,0.02537727,0.02537724,0.02537724,1541936280,972.9298
0.02539676,0.02539676,0.02539676,0.02539676,1541936340,468.484
0.02537807,0.02537807,0.02537723,0.02537723,1541936400,218.4498
0.02539673,0.02539677,0.02539673,0.02539677,1541936460,1367.2477
0.02537724,0.02537724,0.02537724,0.02537724,1541936520,430.0224
0.02539266,0.02539269,0.02537722,0.02537722,1541936580,435.9197
0.02536933,0.02536933,0.02536931,0.02536931,1541936640,1604.4866
0.02540474,0.02540474,0.0253968,0.0253968,1541936700,546.6332
0.02537911,0.02539681,0.02537875,0.02537875,1541936760,910.1832
0.0253795,0.0253795,0.0253795,0.0253795,1541936820,876.4448
0.02540477,0.02540477,0.02537944,0.02537944,1541936880,738.0218
0.02537726,0.02540449,0.02537726,0.02538385,1541936940,347.5363
0.02540476,0.02540476,0.02540476,0.02540476,1541937000,230.556
0.02537736,0.02537736,0.02537724,0.02537728,1541937060,1434.2939
0.02537728,0.02537983,0.02537728,0.02537983,1541937120,298.4364
0.02540474,0.02540474,0.02540474,0.02540474,1541937180,317.0608
0.02537728,0.02540478,0.02537728,0.02540478,1541937240,1367.09
0.02540473,0.02540473,0.02540473,0.02540473,1541937300,484.5071
0.02537729,0.02540474,0.02537729,0.02540474,1541937360,703.7962
0.0254048,0.0254048,0.02538572,0.02538572,1541937420,526.6695
0.02540292,0.02540479,0.02540292,0.02540479,1541937480,1405.2279
0.02539857,0.02539857,0.02537732,0.02537732,1541937540,348.604
0.02537729,0.02537731,0.02537729,0.02537731,1541937600,1028.2116
0.02540469,0.02540469,0.02540469,0.02540469,1541937660,445.8973
0.0254048,0.0254048,0.02537731,0.02537731,1541937720,702.0137
0.02540477,0.02540477,0.02540477,0.02540477,1541937780,478.5795
0.02538477,0.02538916,0.02538414,0.02538414,1541937840,392.4444
0.02540409,0.02540409,0.02537724,0.02538413,1541937900,569.009
0.0254041,0.0254041,0.0254041,0.0254041,1541937960,386.4301
0.02538797,0.0254041,0.02538797,0.0254041,1541938020,455.3832
0.02540402,0.02540402,0.02538463,0.02538463,1541938080,970.1545
0.02540293,0.02540293,0.02540293,0.02540293,1541938140,545.056
0.02536935,0.02539595,0.02536931,0.02538457,1541938200,903.0539
0.02539591,0.02539591,0.02539591,0.02539591,1541938260,418.9158
0.02540416,0.02540416,0.02536933,0.02536933,1541938320,383.7443
0.02540412,0.02540412,0.02540412,0.02540412,1541938380,632.5512
0.02537492,0.02537492,0.02537492,0.02537492,1541938440,629.4174
0.02537487,0.02540223,0.02537484,0.02540223,1541938500,1453.0192
0.0253896,0.0253896,0.02536867,0.02537484,1541938560,446.9311
0.0253687,0.02537261,0.0253687,0.0253687,1541938620,695.4171
0.02539189,0.02539189,0.02539189,0.02539189,1541938680,363.1626
0.0253692,0.02536956,0.02535565,0.02536872,1541938740,482.0754
0.02538591,0.0253869,0.02538591,0.0253869,1541938800,1703.9304
0.02536454,0.02536454,0.02536454,0.02536454,1541938860,252.6403
0.02538479,0.02538479,0.0253798,0.0253798,1541938920,328.4888
0.02536448,0.02536448,0.02536448,0.02536448,1541938980,330.63
0.02538374,0.02538374,0.02536447,0.02536456,1541939040,1071.4125
0.02535319,0.0253745,0.02535319,0.0253745,1541939100,893.2141
0.02535263,0.02535263,0.02535256,0.02535256,1541939160,1302.8213
0.02535976,0.02537203,0.02535976,0.02537203,1541939220,562.1314
0.0253721,0.0253721,0.02537207,0.02537207,1541939280,1035.5713
0.02535261,0.02535261,0.02535261,0.02535261,1541939340,580.2771
0.0253721,0.02538299,0.02535262,0.02537212,1541939400,970.2514
0.0253721,0.02537767,0.0253721,0.02537767,1541939460,1278.4307
0.02536488,0.0253721,0.02535813,0.0253721,1541939520,872.8041
0.02537761,0.02537761,0.02537761,0.02537761,1541939580,626.7939
0.02535821,0.02535822,0.02535821,0.02535822,1541939640,814.4925
0.02535817,0.02537505,0.02535817,0.02535942,1541939700,517.7876
0.02537762,0.02537762,0.02535818,0.02535818,1541939760,689.6229
0.02536907,0.02537766,0.02536907,0.02537766,1541939820,343.4139
0.02537689,0.02537689,0.02537689,0.02537689,1541939880,634.0077
0.02537586,0.02537597,0.02537586,0.02537597,1541939940,890.9574
0.02537482,0.02537488,0.02537405,0.02537405,1541940000,449.8348
0.0253526,0.02535812,0.0253526,0.02535812,1541940060,556.2928
0.02537556,0.0253776,0.02535256,0.02535256,1541940120,941.6779
0.02537689,0.02537763,0.02537689,0.02537763,1541940180,1184.3104
0.02535257,0.02535257,0.02535257,0.02535257,1541940240,502.3961
0.02535261,0.02536713,0.02535261,0.02536713,1541940300,485.7443
0.02537598,0.02537598,0.02535262,0.02535262,1541940360,792.1808
0.02536566,0.02537503,0.02536566,0.02537503,1541940420,910.6017
0.02537496,0.02537496,0.02537496,0.02537496,1541940480,307.092
0.02537493,0.02537493,0.02535257,0.02535257,1541940540,1523.3526
0.02537246,0.02537765,0.02537246,0.02537765,1541940600,310.059
0.02535259,0.025376,0.02535259,0.02535264,1541940660,761.6561
0.02535362,0.02537762,0.02535362,0.02537762,1541940720,324.352
0.02535261,0.02535261,0.02535261,0.02535261,1541940780,396.7707
0.02537592,0.02537695,0.02537592,0.02537695,1541940840,921.1414
0.02535907,0.02535907,0.02535264,0.02535264,1541940900,317.8377
0.02537765,0.02537765,0.02535916,0.02535916,1541940960,1814.7635
0.02537022,0.02537022,0.02535915,0.02535915,1541941020,548.7444
0.02535918,0.02537591,0.0253591,0.0253591,1541941080,689.6202
0.02537761,0.02537761,0.02537761,0.02537761,1541941140,688.2286
0.02535511,0.02537763,0.02535511,0.02537763,1541941200,1162.5617
0.02537769,0.02537769,0.02537768,0.02537768,1541941260,26.5319
0.02537769,0.02537769,0.02537769,0.02537769,1541941320,0.0
0.02537775,0.02537775,0.02537769,0.02537769,1541941380,429.7519
0.02539055,0.02539055,0.0253833,0.02538333,1541941440,819.4144
0.02541006,0.02541006,0.02538589,0.02539055,1541941500,626.6228
0.02540999,0.02540999,0.02540999,0.02540999,1541941560,511.5671
0.02541497,0.02541497,0.02539947,0.02540998,1541941620,900.6917
0.02540889,0.02540889,0.02540889,0.02540889,1541941680,395.0462
0.02540078,0.02540886,0.02538941,0.02538941,1541941740,908.4047
0.02540888,0.02540888,0.02538945,0.02538945,1541941800,737.2455
0.02538941,0.02538941,0.02538941,0.02538941,1541941860,473.689
0.02540796,0.02540796,0.02539019,0.02539019,1541941920,629.2874
0.025408,0.02540887,0.02538936,0.02540387,1541941980,943.7527
0.02540892,0.02540892,0.02538262,0.02538263,1541942040,911.4344
0.02538261,0.02538261,0.02538261,0.02538261,1541942100,50.0
0.02538815,0.02540888,0.02538815,0.02540888,1541942160,587.2818
0.02540864,0.02540895,0.02538912,0.02540889,1541942220,858.3047
0.02538913,0.02538913,0.02538913,0.02538913,1541942280,337.6705
0.02539048,0.02540859,0.02538914,0.02538914,1541942340,607.7424
0.02538916,0.02538916,0.02538915,0.02538915,1541942400,1135.6355
0.02540861,0.02540861,0.02540861,0.02540861,1541942460,505.7388
0.0254086,0.0254086,0.02540699,0.02540699,1541942520,325.1864
0.02540861,0.02540861,0.02540857,0.02540857,1541942580,819.3419
0.02540864,0.02540864,0.02539181,0.02539181,1541942640,266.1242
0.02540864,0.02541529,0.02540864,0.02540864,1541942700,1112.8944
0.02540864,0.02540873,0.02540864,0.02540873,1541942760,471.1165
0.02541395,0.02541395,0.0254077,0.0254077,1541942820,732.4255
0.02541373,0.02541384,0.02541373,0.02541384,1541942880,616.9514
0.02538968,0.02538968,0.02538913,0.02538913,1541942940,1006.5773
0.0253891,0.0253891,0.02538907,0.02538907,1541943000,1395.0419
0.02540977,0.02540977,0.02538912,0.02538912,1541943060,1217.4845
0.02540793,0.02540793,0.02538911,0.02539835,1541943120,444.1583
0.0254097,0.0254097,0.02538909,0.02538912,1541943180,990.9946
0.02540703,0.02540703,0.02538908,0.02538908,1541943240,551.5069
0.02538915,0.02538915,0.0253891,0.0253891,1541943300,846.6434
0.02538911,0.02538911,0.02538911,0.02538911,1541943360,293.4226
0.02538909,0.02541519,0.02538909,0.02538915,1541943420,1281.8844
0.02538913,0.02538913,0.02538913,0.02538913,1541943480,341.551
0.02541044,0.02541044,0.02538908,0.02538908,1541943540,359.4282
0.02538907,0.02538915,0.02538907,0.02538912,1541943600,1077.4616
